ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2036-02-06,18,26495,548,Employed,Bachelor,0,50105,96,Married,3,Rent,117,0.1643406971467913,2,1,0.0529911304019626,1,Home,0,68,41,3944,13249,22722,18177,2207.9166666666665,0.8634070443472726,2,4545,0.15,0.15,899,0.4601622947725986,95.8776973743588,0
2036-02-07,60,61572,617,Employed,High School,34,26892,60,Single,1,Own,263,0.4663311609657013,1,0,0.0512570648996297,0,Auto,0,85,78,3723,1688,74505,17321,5131.0,0.8749271450252432,41,57184,0.15,0.1496823647105468,639,0.1757941921652699,47.0589116031764,0
2036-02-08,50,62625,590,Employed,Master,31,18448,72,Divorced,0,Mortgage,414,0.6683828836281246,6,5,0.0793293413173652,1,Other,0,79,35,533,2730,354347,41010,5218.75,0.8983565478412858,4,313337,0.15,0.15,390,0.1540598802395209,76.3834690922661,0
2036-02-09,22,18000,607,Employed,High School,0,12837,36,Married,2,Other,681,0.1596030910697367,4,2,0.454,0,Auto,0,81,1,7220,4507,37902,25440,1500.0,0.7153594745235051,8,12462,0.15,0.15,444,0.75,73.13827871102932,0
2036-02-10,22,50254,615,Employed,Associate,1,12791,24,Single,0,Mortgage,908,0.3071882454431576,5,3,0.2168185617065308,0,Debt Consolidation,0,83,95,8858,2246,11104,3325,4187.833333333333,0.8766177590250496,70,7779,0.15,0.15,620,0.3648664782902854,52.61309048812234,0
2036-02-11,63,30276,616,Employed,High School,40,50159,36,Married,1,Rent,442,0.4639715831255604,3,0,0.175188267934998,0,Home,0,90,42,11684,1451,457549,39091,2523.0,0.9041007860402996,36,418458,0.15,0.15,1738,0.8640507332540627,76.80195999825058,0
2036-02-12,32,60532,629,Employed,High School,12,70943,36,Single,0,Own,284,0.3869846371132115,2,2,0.0563007995770832,0,Other,0,97,100,3384,716,440440,5416,5044.333333333333,0.6847319269165768,8,435024,0.15,0.15,2459,0.5437784973237296,65.99298010479048,1
2036-02-13,31,64088,523,Employed,Bachelor,10,12649,84,Single,0,Other,444,0.267317248831896,3,0,0.0831356884284109,0,Auto,0,87,22,10191,2402,36830,23710,5340.666666666667,0.7914009451282228,99,13120,0.15,0.15,244,0.1288228685557358,67.468109686449,0
2036-02-14,18,30607,592,Employed,Bachelor,0,17511,12,Single,0,Rent,363,0.2469586833751837,3,0,0.1423203842258306,0,Home,0,95,1,1210,341,85217,3294,2550.583333333333,0.9076184251711346,9,81923,0.15,0.1368763376266672,1569,0.757473780507727,89.46432039429149,0
2036-02-15,37,40778,565,Employed,Bachelor,13,16543,60,Married,2,Other,1155,0.3564002882536561,5,2,0.3398891559174065,0,Debt Consolidation,0,93,1,4440,646,283287,48014,3398.1666666666665,0.7433235518322636,95,235273,0.15,0.1454055300637102,389,0.454362646525087,75.97161585502718,0
2036-02-16,39,27429,470,Employed,Bachelor,18,11004,72,Single,1,Mortgage,341,0.0856026537669289,4,1,0.1491851689817346,0,Other,0,93,74,31456,1215,33284,12513,2285.75,0.8302702635896396,10,20771,0.15,0.1468470878159878,230,0.2498085967406759,85.9148162592498,0
2036-02-17,51,104108,635,Employed,Doctorate,29,26917,24,Married,0,Rent,578,0.3642735122756104,1,0,0.0666231221423905,0,Home,0,88,71,3134,190,27794,22235,8675.666666666666,0.76282583516411,16,5559,0.14776917,0.15,1305,0.2170438390901756,47.6086795785301,1
2036-02-18,23,80065,620,Employed,Bachelor,0,14632,60,Single,1,Rent,1607,0.1308474474831372,2,4,0.2408543058764753,0,Home,0,83,85,3456,714,73689,58951,6672.083333333333,0.8051705030266691,66,14738,0.15,0.1415997534864712,341,0.2919627802410541,52.92469010921294,1
2036-02-19,22,20672,610,Employed,Associate,0,90917,36,Married,2,Mortgage,196,0.1416213970953736,2,0,0.1137770897832817,0,Other,0,90,74,954,2082,784878,5970,1722.6666666666667,0.7829976911571873,15,778908,0.15,0.15,3151,1.9429179566563464,99.34542230377389,0
2036-02-20,47,24633,582,Employed,High School,20,29446,24,Single,0,Rent,850,0.5201762505745828,6,3,0.4140786749482402,0,Debt Consolidation,0,86,80,6691,1570,13897,11117,2052.75,0.8132844038130277,28,2780,0.15,0.141696709242452,1416,1.103885032273779,103.3246987122149,0
2036-02-21,55,104646,584,Employed,High School,32,20529,12,Divorced,2,Mortgage,563,0.2132833731286197,1,0,0.0645605183189037,0,Auto,0,86,100,638,1341,146470,23521,8720.5,0.869588367414017,6,122949,0.15,0.15,1852,0.2769336620606616,59.92298492896003,0
2036-02-22,21,37252,581,Employed,Bachelor,0,40735,84,Married,1,Mortgage,1862,0.4566380802151492,3,2,0.5998067217867497,0,Auto,0,76,68,8831,234,40453,20525,3104.333333333333,0.7836715561091407,56,19928,0.15,0.1393961982371374,762,0.8452700526146246,77.99560168662187,0
2036-02-23,56,22480,487,Employed,Associate,31,36109,48,Single,0,Mortgage,265,0.2724848572616237,4,1,0.1414590747330961,1,Home,0,80,78,4107,472,27314,21851,1873.3333333333333,0.7077667727687245,12,5463,0.15,0.15,1004,0.6774021352313168,98.64656339272148,0
2036-02-24,42,24174,616,Employed,Bachelor,17,19692,48,Married,1,Mortgage,706,0.1207690923040255,5,2,0.3504591710101762,0,Debt Consolidation,0,73,56,9266,696,9962,7969,2014.5,0.851383209800823,2,1993,0.15,0.1412001776892431,539,0.6180193596425912,65.89127040328029,0
2036-02-25,56,91462,577,Self-Employed,High School,32,20491,36,Married,1,Other,891,0.3815261479256819,6,1,0.1169010080689248,0,Education,0,88,24,2368,222,241355,18652,7621.833333333333,0.8933055117742733,1,222703,0.15,0.1405689312947539,700,0.2087424285495615,54.56530313004432,0
2036-02-26,41,75960,579,Employed,Master,22,72599,72,Divorced,2,Other,768,0.2960339336058286,1,1,0.1213270142180094,0,Home,0,88,103,8071,967,97810,5401,6330.0,0.8030907198454694,53,92409,0.15,0.1434479242624674,1509,0.3597156398104265,64.99382755346433,0
2036-02-27,18,28137,635,Self-Employed,Doctorate,0,11659,48,Widowed,1,Rent,527,0.2249228263072362,3,1,0.2247574368269538,0,Auto,0,75,25,17061,901,82141,65712,2344.75,0.8257441851051259,2,16429,0.14761659,0.1413904980590105,319,0.360806056082738,45.38278323297187,0
2036-02-28,40,47160,604,Employed,Associate,17,12862,36,Single,0,Other,645,0.1328986037779209,2,0,0.1641221374045801,0,Auto,0,80,62,3530,1076,257657,14425,3930.0,0.8435547821094125,1,243232,0.15,0.15,445,0.27735368956743,54.88573839446475,0
2036-02-29,55,46128,585,Employed,Master,34,7071,84,Single,1,Rent,400,0.3176454817308364,2,1,0.1040582726326743,1,Debt Consolidation,0,60,128,3677,1323,52251,19677,3844.0,0.8310228830614994,38,32574,0.15,0.1493956364610899,136,0.1394380853277835,69.26920395578442,0
2036-03-01,30,18806,616,Employed,Master,9,31408,36,Single,1,Mortgage,358,0.3789564845416457,6,3,0.2284377326385196,0,Education,0,88,11,969,104,5966,4772,1567.1666666666667,0.9008609187662996,21,1194,0.15,0.1391049244396947,1072,0.912474742103584,84.55166160714184,0
2036-03-02,36,49630,636,Employed,Doctorate,12,17952,36,Single,1,Mortgage,773,0.4336836980080716,3,2,0.1869030828128148,0,Auto,0,89,88,388,2052,78259,5059,4135.833333333333,0.7783779511280389,4,73200,0.1471795199999999,0.15,622,0.3372959903284304,51.341133618394814,1
2036-03-03,39,42628,555,Employed,Associate,22,59208,72,Single,0,Own,536,0.2430418344686837,5,1,0.1508867411091301,0,Education,0,93,36,11453,3060,39743,10769,3552.333333333333,0.6362685606085192,18,28974,0.15,0.15,1251,0.5030496387351037,78.83934121582297,0
2036-03-04,18,18000,581,Employed,Bachelor,0,23969,72,Married,0,Rent,749,0.2539919656894881,4,0,0.4993333333333333,0,Debt Consolidation,1,85,119,10376,500,41222,32977,1500.0,0.4109411117464698,21,8245,0.15,0.1413234813790523,495,0.8293333333333334,96.85730367262455,0
2036-03-05,63,23345,583,Employed,High School,42,14683,72,Single,1,Rent,474,0.1973232313547905,2,1,0.2436496037695437,0,Debt Consolidation,0,89,23,7165,490,50130,8935,1945.4166666666667,0.7178036382415272,11,41195,0.15,0.1410025117250669,303,0.3994002998500749,65.81401654553643,0
2036-03-06,30,25513,584,Employed,Bachelor,9,20156,60,Single,1,Own,676,0.1741980834530388,2,3,0.3179555520714929,0,Home,0,93,48,1173,4006,384634,19155,2126.083333333333,0.888265626453392,0,365479,0.15,0.15,479,0.5432524595304354,71.08519739609233,0
2036-03-07,48,48965,548,Employed,Bachelor,26,26046,36,Married,0,Mortgage,1005,0.1613369392899687,2,0,0.2462983763912999,0,Auto,0,84,83,16037,8040,24077,19261,4080.4166666666665,0.8593208153664565,68,4816,0.15,0.1461014020758633,897,0.4661288675584601,75.3439676994251,0
2036-03-08,40,53270,516,Employed,Bachelor,20,15507,60,Married,2,Rent,529,0.3831145294404301,1,1,0.1191665102308991,0,Auto,0,77,25,9417,1001,56495,45196,4439.166666666667,0.7405247217893214,58,11299,0.15,0.15,368,0.2020649521306551,63.68662459374271,0
2036-03-09,58,19191,591,Employed,High School,33,22584,72,Married,3,Mortgage,567,0.3994168882607414,0,0,0.3545411911833672,0,Other,0,93,83,1068,2879,289339,27150,1599.25,0.7978791044646142,38,262189,0.15,0.1403564165761928,465,0.645302485540097,78.82004611680118,0
2036-03-10,47,49160,555,Employed,Master,29,47696,72,Single,0,Rent,510,0.3047056829509152,9,2,0.1244914564686737,0,Auto,0,79,145,1022,4359,48193,2342,4096.666666666667,0.874431013239347,27,45851,0.15,0.15,1008,0.3705451586655817,64.56892820589067,0
2036-03-11,38,30546,600,Employed,Associate,15,22262,108,Widowed,3,Own,803,0.6257452336279057,1,1,0.3154586525240621,0,Auto,0,93,88,2899,265,71770,14812,2545.5,0.7524404400360736,16,56958,0.15,0.15,376,0.4631703005303477,68.77840488206408,0
2036-03-12,30,18000,485,Employed,High School,9,9196,24,Single,2,Other,585,0.0612171383989974,5,2,0.39,0,Education,0,79,18,2674,2673,42182,20810,1500.0,0.9298586516973956,9,21372,0.15,0.1438543493332192,443,0.6853333333333333,95.82423442574672,0
2036-03-13,52,60683,529,Employed,Bachelor,26,29526,36,Married,3,Other,361,0.2286233727095397,5,3,0.0713873737290509,0,Home,0,72,109,2980,482,45562,8182,5056.916666666667,0.724504617806134,76,37380,0.15,0.15,1023,0.2736845574543117,66.10198198518351,0
2036-03-14,18,56099,513,Employed,Master,0,34526,108,Widowed,1,Rent,941,0.3105238987149188,6,1,0.2012870104636446,0,Auto,0,93,154,12108,9340,297357,3185,4674.916666666667,0.8531911862852117,45,294172,0.15,0.1369470570723762,557,0.3204335193140697,77.06920109825333,0
2036-03-15,50,91186,568,Employed,Doctorate,32,19281,24,Married,2,Mortgage,558,0.1038594936641923,2,0,0.0734323251376307,0,Home,1,72,51,2077,2597,38472,28154,7598.833333333333,0.8704418328865041,0,10318,0.15,0.1414601840364205,927,0.1954247362533722,61.27250653984308,0
2036-03-16,27,19531,597,Employed,Bachelor,3,28975,60,Single,1,Own,509,0.319741716006401,4,2,0.3127336029901182,0,Auto,0,84,49,2907,5880,64974,43248,1627.5833333333333,0.953360048471694,10,21726,0.15,0.1404599067026315,674,0.7268445036096463,79.19201907963289,0
2036-03-17,58,56451,591,Employed,High School,38,11577,60,Married,0,Mortgage,528,0.2960884184494523,6,3,0.1122389328798427,1,Other,0,95,28,17624,978,40751,2324,4704.25,0.6120387243365969,2,38427,0.15,0.15,275,0.1706967104214274,83.96280328578219,0
2036-03-18,44,31656,615,Employed,High School,20,9485,48,Married,1,Own,245,0.4874794335740812,1,2,0.0928733889310083,0,Education,0,87,81,929,1285,32678,24536,2638.0,0.8023386006587866,44,8142,0.15,0.1400168939399335,259,0.1910538286580743,49.35673258571129,0
2036-03-19,50,59090,552,Employed,High School,26,23748,60,Single,0,Rent,419,0.2873256161767057,4,0,0.0850905398544592,0,Education,0,68,63,1899,578,40078,32062,4924.166666666667,0.7869774749979828,12,8016,0.15,0.1356000207215202,547,0.1961753257742426,54.63200943526019,0
2036-03-20,43,41088,582,Employed,High School,18,24171,24,Married,1,Rent,876,0.4965207161884666,1,0,0.2558411214953271,0,Education,0,88,54,1269,504,16356,10746,3424.0,0.9007412586698776,26,5610,0.15,0.15,1171,0.5978387850467289,76.73207993295861,0
2036-03-21,19,34754,566,Employed,Associate,0,10204,72,Married,3,Own,682,0.1808931250953629,3,0,0.2354836853311849,0,Home,0,77,45,5237,1251,250738,5973,2896.1666666666665,0.9410470360535192,19,244765,0.15,0.1447592731733793,212,0.3086838925015825,55.95985715582562,0
2036-03-22,30,28920,526,Employed,Associate,6,15065,60,Married,0,Mortgage,1446,0.2981380558904329,2,1,0.6,0,Debt Consolidation,0,79,50,7400,2644,42011,5161,2410.0,0.7749251903810294,10,36850,0.15,0.15,358,0.7485477178423237,94.44901697194472,0
2036-03-23,50,59084,498,Employed,High School,27,53134,60,Widowed,0,Mortgage,299,0.2238375104127052,4,0,0.0607271003994313,0,Home,0,76,94,6114,709,118537,2863,4923.666666666667,0.934428294679268,35,115674,0.15,0.1412670145624763,1239,0.3123688308171417,73.31805662013132,0
2036-03-24,44,34309,535,Employed,Master,23,30949,12,Married,5,Own,524,0.5015530108726031,3,1,0.1832755253723512,0,Home,0,71,47,28975,209,51725,2843,2859.083333333333,0.4283147891582562,35,48882,0.15,0.15,2793,1.1601620566032236,95.72295452217892,0
2036-03-25,57,31103,627,Unemployed,Bachelor,32,35748,72,Single,2,Other,341,0.228217578401844,2,1,0.1315628717487059,0,Other,0,96,48,2044,3694,53119,19893,2591.9166666666665,0.8648765578107183,3,33226,0.15,0.15,755,0.4228531009870431,60.126144369718666,0
2036-03-26,47,216449,670,Employed,Bachelor,27,23348,72,Single,0,Own,895,0.4420535029361181,5,0,0.0496190788592231,0,Debt Consolidation,1,59,1,1661,1182,143305,97687,18037.416666666668,0.892459665857493,1,45618,0.13023348,0.1189459072303331,455,0.0748444206256439,30.209959495164814,1
2036-03-27,29,18000,608,Self-Employed,Associate,7,22404,72,Married,2,Mortgage,439,0.3599377047396486,2,0,0.2926666666666667,1,Other,0,69,58,1364,814,47280,23599,1500.0,0.6567026773609624,12,23681,0.15,0.15,473,0.608,94.3155177702466,0
2036-03-28,31,19666,578,Unemployed,Associate,10,28339,36,Single,1,Mortgage,567,0.2557667555401376,2,3,0.3459778297569409,0,Auto,0,89,79,1484,1210,9882,7905,1638.8333333333333,0.5622455816493936,119,1977,0.15,0.1463552031167553,977,0.9421336316485304,99.6419588571772,0
2036-03-29,43,61325,627,Unemployed,Associate,19,12121,24,Married,1,Mortgage,483,0.414515333477311,6,0,0.094512841418671,0,Auto,0,62,56,580,1864,30969,16431,5110.416666666667,0.9259004649910209,3,14538,0.15,0.1390522086126796,581,0.2082022013860578,38.50586255799328,0
2036-03-30,18,18000,572,Employed,Associate,0,45044,12,Married,2,Other,475,0.0580300295166267,3,1,0.3166666666666666,0,Auto,0,81,1,10079,114,62275,18362,1500.0,0.9317121043056638,89,43913,0.15,0.15,4065,2.0,99.49546709125958,0
2036-03-31,63,93844,619,Employed,Bachelor,41,19413,48,Married,3,Mortgage,869,0.0971783020464002,5,1,0.1111205830953497,0,Auto,0,82,1,1462,3341,14907,11704,7820.333333333333,0.9117763912944988,43,3203,0.15,0.1423743529212078,532,0.1791483738971058,44.64954909864192,0
2036-04-01,47,81263,586,Employed,Associate,24,11346,60,Married,1,Mortgage,664,0.0288832422324852,2,1,0.0980520039870543,0,Other,1,64,67,1140,782,93115,8000,6771.916666666667,0.6936612871769615,4,85115,0.15,0.1402341334114396,264,0.1370365356927507,52.61302061071308,0
2036-04-02,57,133817,639,Employed,Master,32,35427,12,Married,2,Other,388,0.2283339908387159,1,0,0.0347937855429429,0,Auto,0,85,46,4227,3361,234813,37959,11151.416666666666,0.8732022581566589,32,196854,0.1458542699999999,0.1411141955613978,3182,0.3201386968770784,46.59881020503876,1
2036-04-03,21,43037,623,Employed,Master,0,34570,36,Married,1,Mortgage,1320,0.5600892857428299,2,0,0.3680553941956921,0,Other,0,91,1,5652,3751,45514,36411,3586.4166666666665,0.9110124069799695,4,9103,0.15,0.1400454147030807,1181,0.6973534400632014,73.30979771548597,0
2036-04-04,58,28448,612,Employed,Associate,36,27069,36,Single,2,Mortgage,1076,0.6565968603313124,6,0,0.453880764904387,0,Home,0,77,1,582,177,155113,12282,2370.6666666666665,0.8502526141796939,7,142831,0.15,0.15,938,0.8495500562429696,76.67327050209967,0
2036-04-05,71,30416,625,Employed,High School,51,18491,48,Single,0,Other,515,0.2807405791332968,1,2,0.2031825355076275,0,Debt Consolidation,0,87,32,3290,1054,52914,42331,2534.6666666666665,0.857949741243465,87,10583,0.15,0.15,514,0.4059705418200947,57.8868176854186,0
2036-04-06,24,83058,589,Employed,Master,3,26199,108,Divorced,1,Own,1434,0.1696631253910381,4,0,0.207180524452792,0,Other,0,93,106,1535,5417,297266,9635,6921.5,0.7430358581359962,42,287631,0.15,0.135171659028417,420,0.2678610127862457,62.49578191988987,0
2036-04-07,52,22176,602,Employed,Bachelor,29,14335,36,Married,1,Rent,553,0.2058864204353274,3,0,0.2992424242424242,0,Education,1,91,47,630,3090,36732,25124,1848.0,0.7681924338500563,12,11608,0.15,0.15,496,0.5676406926406926,83.7380479771534,0
2036-04-08,42,74315,607,Self-Employed,Bachelor,19,15858,48,Married,0,Rent,912,0.4121283577620756,0,1,0.1472650205207562,0,Home,0,83,139,1819,78,64460,22532,6192.916666666667,0.9537797830401208,44,41928,0.15,0.15,441,0.2184754087330956,50.97781382139899,0
2036-04-09,21,18000,613,Employed,Bachelor,0,25848,48,Single,0,Own,386,0.400115505433933,3,4,0.2573333333333333,0,Auto,0,77,73,15091,5346,34841,27872,1500.0,0.8174857813464548,37,6969,0.15,0.15,719,0.7366666666666667,72.31677584564146,0
2036-04-10,48,32660,622,Employed,High School,22,30185,12,Married,5,Mortgage,1567,0.1586834202683833,3,1,0.5757501530924679,0,Auto,0,86,42,9097,1007,110939,64059,2721.6666666666665,0.696157238445006,5,46880,0.15,0.1368953276211519,2705,1.5696264543784446,98.58326998149782,0
2036-04-11,52,28917,545,Employed,High School,33,19566,72,Single,1,Mortgage,984,0.6273340949618731,3,0,0.4083411142234671,0,Education,0,95,80,1380,1771,74618,4531,2409.75,0.9573358995591762,19,70087,0.15,0.1451825541654768,408,0.5776532835356365,83.88346466945832,0
2036-04-12,34,21727,617,Employed,High School,7,33937,36,Single,1,Own,319,0.1624379682116051,3,1,0.1761863119620748,0,Other,0,80,58,4003,2796,11920,9536,1810.5833333333333,0.7026288752382117,13,2384,0.15,0.15,1176,0.8257007410134856,77.27406545515511,0
2036-04-13,57,76290,597,Employed,High School,32,43332,48,Divorced,2,Other,1094,0.1749210162843126,5,2,0.1720802202123476,0,Home,0,80,129,1428,712,8822,7057,6357.5,0.9287136140138984,9,1765,0.15,0.1426632624999398,1189,0.3591034211561148,56.15451960149337,0
2036-04-14,20,22708,621,Employed,Associate,0,34618,120,Married,0,Mortgage,349,0.1029642326784693,8,1,0.1844283952791967,0,Debt Consolidation,0,70,41,67538,2043,81408,31073,1892.3333333333333,0.8782164155099367,35,50335,0.15,0.15,558,0.4793024484763079,53.99465521845898,0
2036-04-15,22,40065,448,Employed,High School,0,59242,72,Married,1,Mortgage,1360,0.1096871038712343,1,0,0.4073380756271059,0,Auto,0,94,74,2368,2369,4737,3789,3338.75,0.781881480248734,41,1000,0.15,0.1475889587217334,1244,0.779932609509547,98.7669619843825,0
2036-04-16,43,41825,627,Unemployed,Master,22,30639,36,Married,2,Other,411,0.1500160112439197,3,0,0.117919904363419,0,Home,0,86,127,1829,606,70743,56594,3485.4166666666665,0.8413108074853279,35,14149,0.15,0.15,1062,0.4226180514046623,64.40685832398125,0
2036-04-17,42,56132,522,Self-Employed,Bachelor,19,9260,60,Married,3,Mortgage,1149,0.1496492092996067,4,2,0.245635288249127,0,Debt Consolidation,0,62,91,1278,1247,72735,25346,4677.666666666667,0.8933159465159836,1,47389,0.15,0.15,220,0.2926672842585334,60.793282336625055,0
2036-04-18,32,30689,560,Employed,Associate,5,22723,48,Single,1,Rent,300,0.4151441897189641,7,1,0.117305875069243,0,Home,0,66,57,5280,1229,17633,14106,2557.4166666666665,0.8078564769949094,88,3527,0.15,0.1407960645380438,621,0.3601290364625762,58.08016358953826,0
2036-04-19,52,19395,577,Employed,High School,31,7125,120,Married,1,Rent,969,0.1557872618010281,3,0,0.5995359628770301,0,Home,0,45,63,1820,1396,93979,6110,1616.25,0.9041491863601846,61,87869,0.15,0.15,114,0.6700696055684455,62.92798846837472,0
2036-04-20,48,27608,573,Employed,Bachelor,26,20398,12,Married,2,Rent,1192,0.4534396715199499,4,3,0.5181106925528832,0,Home,0,77,17,4120,1424,172367,6439,2300.6666666666665,0.9011675594421258,13,165928,0.15,0.1393339555003701,1830,1.3135323094755145,99.05445185853124,0
2036-04-21,53,34208,576,Employed,High School,32,54326,84,Married,1,Mortgage,418,0.2051495284401826,3,1,0.1466323666978484,0,Auto,0,82,44,17685,963,51178,21984,2850.6666666666665,0.7873233595413983,34,29194,0.15,0.15,1048,0.514265668849392,69.17848776417992,0
2036-04-22,40,40439,508,Employed,Bachelor,19,14654,24,Married,4,Rent,899,0.2488018546579397,2,0,0.2667721753752565,0,Auto,0,74,9,7504,447,141276,70143,3369.9166666666665,0.9258047254458012,1,71133,0.15,0.1387554597902887,702,0.4750859318974257,75.97708961878031,0
2036-04-23,49,89909,602,Employed,Master,27,27508,48,Married,2,Other,602,0.1348556819891127,5,1,0.080347907328521,0,Debt Consolidation,0,58,90,25371,1053,62742,15640,7492.416666666667,0.685312614114787,9,47102,0.15,0.15,765,0.1824511450466582,39.11640040015672,0
2036-04-24,36,18627,587,Employed,Bachelor,16,28856,24,Married,1,Own,931,0.590795171408103,1,1,0.5997745208568207,0,Education,0,91,103,824,2632,36247,28997,1552.25,0.308193988793134,6,7250,0.15,0.1378596862468679,1382,1.4900950233531969,99.10552435167504,0
2036-04-25,68,30176,565,Employed,High School,46,29506,84,Divorced,0,Mortgage,386,0.3491731295815491,2,0,0.1534994697773064,0,Home,0,69,1,993,2891,3884,3107,2514.6666666666665,0.7222283148085377,2,1000,0.15,0.1461027104459967,562,0.3769883351007423,60.131656160870406,0
2036-04-26,31,51328,620,Employed,Bachelor,8,35534,48,Married,2,Own,719,0.4694356826009597,3,3,0.1680953865336658,0,Debt Consolidation,0,97,74,14947,723,15670,12536,4277.333333333333,0.8902847502416871,78,3134,0.15,0.1425049749707811,975,0.3960411471321696,64.74271795021664,1
2036-04-27,69,50924,602,Employed,Associate,47,35753,120,Single,1,Other,367,0.4463886586765067,1,1,0.0864818160395884,0,Auto,0,60,22,1366,470,6724,5379,4243.666666666667,0.7507202445979395,22,1345,0.15,0.1492152433722677,575,0.2219778493441206,41.33031953496555,0
2036-04-28,42,18000,568,Self-Employed,High School,24,37530,48,Single,2,Mortgage,566,0.2679098446777017,3,1,0.3773333333333333,0,Auto,0,77,38,1999,108,325113,15186,1500.0,0.6629031820966281,2,309927,0.15,0.15,1044,1.0733333333333333,95.81876634788208,0
2036-04-29,24,37021,461,Employed,Associate,2,24046,60,Widowed,0,Mortgage,1851,0.1670959934491447,0,0,0.5999837929823614,0,Other,0,43,20,20748,653,108402,4696,3085.083333333333,0.4963846278127301,30,103706,0.15,0.15,572,0.7853920747683747,85.23144017277735,0
2036-04-30,59,110714,472,Employed,Master,37,23322,60,Single,1,Rent,992,0.3205521615662234,3,0,0.1075202774716838,0,Auto,0,73,74,1678,326,33508,26806,9226.166666666666,0.8450921683416798,13,6702,0.15,0.1363356705323198,538,0.1658326860198349,68.54159719375528,0
2036-05-01,43,19353,609,Employed,High School,17,52096,24,Married,0,Own,526,0.0926203846349358,1,1,0.3261509843435126,0,Home,0,89,106,663,1795,243239,5048,1612.75,0.553410544131174,1,238191,0.15,0.1448278981066647,2513,1.88435901410634,100.79346586443071,0
2036-05-02,53,107999,558,Employed,Master,30,26117,72,Married,0,Rent,515,0.2247770925690718,4,0,0.0572227520625191,0,Home,0,91,27,489,1178,18671,14936,8999.916666666666,0.9097109335558626,11,3735,0.15,0.1393812222726274,537,0.116889971203437,59.71357487384714,0
2036-05-03,57,29306,553,Employed,High School,33,29073,48,Married,0,Rent,1121,0.1147797263456932,0,0,0.4590186309970654,0,Auto,0,76,63,3098,639,107119,8094,2442.1666666666665,0.8430558517862741,69,99025,0.15,0.140551948321477,795,0.784549239063673,86.31238701374788,0
2036-05-04,46,29458,561,Employed,High School,24,23827,60,Divorced,1,Own,1097,0.2676661105278929,3,0,0.4468735148346798,0,Auto,0,91,70,7034,362,17430,13944,2454.833333333333,0.8980135710885491,85,3486,0.15,0.147097054908655,563,0.6762169868965985,84.04049493851937,0
2036-05-05,34,32256,594,Employed,Bachelor,9,21255,24,Divorced,3,Rent,546,0.2311732056599155,4,0,0.203125,0,Other,0,89,9,2637,1377,1688977,14682,2688.0,0.6798889186407803,5,1674295,0.15,0.15,1030,0.5863095238095238,59.3657418201692,0
2036-05-06,54,65560,539,Employed,High School,33,44047,96,Widowed,0,Rent,912,0.110751045156755,6,1,0.1669310555216595,0,Home,0,93,65,2741,1301,90745,14656,5463.333333333333,0.7656757746247831,10,76089,0.15,0.1363806055646511,756,0.3053081147040878,75.30224975094993,0
2036-05-07,42,37269,579,Employed,Associate,18,16552,108,Single,0,Mortgage,545,0.5176003920756401,1,1,0.1754809627304193,0,Auto,0,78,77,915,1366,168052,52538,3105.75,0.8417005003240097,1,115514,0.15,0.15,280,0.2656363197295339,58.57504161661088,0
2036-05-08,50,53215,597,Employed,High School,26,36634,24,Single,1,Mortgage,571,0.3945586936273499,3,0,0.128760687776003,0,Other,0,96,113,4368,1215,17155,13724,4434.583333333333,0.8100902460165822,84,3431,0.15,0.15,1776,0.5292492718218548,74.2931110372461,0
2036-05-09,18,23324,583,Employed,Associate,0,15837,36,Married,3,Other,543,0.4085986523157236,2,1,0.2793688904133081,0,Education,0,93,54,13546,673,102282,4580,1943.6666666666667,0.8863054870132077,17,97702,0.15,0.1421948133934679,542,0.5582232893157263,75.40539315051386,0
2036-05-10,47,39852,524,Unemployed,High School,20,30003,60,Single,1,Other,1506,0.3484568215315406,3,1,0.4534778681120144,0,Home,0,43,74,545,899,6305,5044,3321.0,0.7691245916707583,9,1261,0.15,0.1450544735416217,706,0.666064438422162,68.22131342124504,0
2036-05-11,33,25686,536,Employed,Bachelor,12,13857,84,Married,4,Mortgage,1284,0.4180022791986865,1,1,0.5998598458304134,0,Auto,0,83,113,1734,560,243419,15614,2140.5,0.8650552563399639,18,227805,0.15,0.15,267,0.7245970567624387,86.00095439192103,0
2036-05-12,63,103592,530,Employed,Bachelor,38,38572,48,Married,2,Own,1432,0.2011919369068662,6,1,0.1658815352536875,0,Home,0,65,51,3959,543,12414,9931,8632.666666666666,0.8846020215834555,58,2483,0.15,0.15,1073,0.2901768476330219,62.58912741653582,0
2036-05-13,50,61214,596,Employed,Doctorate,25,14724,108,Married,1,Mortgage,755,0.2290827030053563,6,0,0.1480053582513804,0,Education,0,66,41,1902,218,60709,2870,5101.166666666667,0.8763741327691418,21,57839,0.15,0.1375742392841263,238,0.1946613519783056,40.32158866047236,0
