ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2054-06-01,28,38404,598,Employed,Associate,8,27039,24,Single,1,Mortgage,824,0.16680647187535588,3,3,0.2574731798770961,0,Home,1,83,55,7595,546,95112,5550,3200.3333333333335,0.9596952924345674,59,89562,0.15,0.14482874178718078,1304,0.6649307363816269,82.91659185766055,0
2054-06-02,45,70821,640,Employed,Bachelor,23,25995,72,Single,1,Own,904,0.08491515518046679,5,1,0.153174905748295,0,Auto,0,58,41,5780,473,169713,5476,5901.75,0.7943730175302393,0,164237,0.14525995,0.14482000321108127,542,0.24501207269030373,34.65429526958501,1
2054-06-03,46,25538,557,Employed,High School,25,35895,60,Married,2,Own,728,0.5342249663493703,2,2,0.3420784712976741,0,Auto,0,85,69,65899,2368,68267,18511,2128.1666666666665,0.8773282336830087,15,49756,0.15,0.14509838559382238,844,0.7386639517581643,89.86905540546022,0
2054-06-04,20,36257,588,Employed,Master,0,27567,60,Single,1,Rent,497,0.36163744162990274,3,1,0.16449237388642193,0,Education,0,81,59,3158,702,155507,22878,3021.4166666666665,0.9056744509962662,14,132629,0.15,0.146139065631371,650,0.37962324516645063,63.794192742727105,0
2054-06-05,51,176054,657,Employed,Associate,27,37290,60,Married,3,Other,163,0.25602198319818453,1,1,0.011110227543821783,0,Auto,0,84,62,1211,298,14447,11557,14671.166666666666,0.8536224504762052,34,2890,0.13687290000000002,0.1456734320657114,878,0.0709555022890704,36.33699360127317,1
2054-06-06,27,31626,550,Employed,Bachelor,6,18427,60,Widowed,1,Mortgage,163,0.1909263514074983,5,1,0.06184784670840448,0,Debt Consolidation,0,62,2,15269,2802,409878,37653,2635.5,0.9466223471012146,0,372225,0.15,0.15,438,0.22804022007209257,47.833663250192686,0
2054-06-07,62,106912,583,Employed,High School,40,13392,48,Married,1,Mortgage,2347,0.16148047779510716,2,0,0.26343160730320264,0,Debt Consolidation,0,74,102,1542,241,51049,6220,8909.333333333334,0.48357404863217346,8,44829,0.15,0.15,372,0.3051855731816821,54.905237019664874,0
2054-06-08,41,87678,599,Employed,High School,16,23785,24,Married,0,Other,1144,0.09621740311270822,3,2,0.15657291452815986,1,Home,0,82,17,3229,233,33813,16017,7306.5,0.8853231252232385,12,17796,0.15,0.15,1153,0.31437760897830697,85.14543722361347,0
2054-06-09,25,29674,625,Employed,High School,0,22332,24,Single,0,Mortgage,804,0.1949473984408446,1,2,0.32513311316303833,0,Other,0,87,22,825,3520,62119,49695,2472.8333333333335,0.8463808955551311,7,12424,0.15,0.15,1082,0.7626878749073263,74.86386161389862,0
2054-06-10,27,25531,578,Employed,High School,7,12148,36,Single,2,Rent,258,0.22284849986267008,2,2,0.12126434530570677,0,Debt Consolidation,0,92,102,357,552,160065,17241,2127.5833333333335,0.6933909761471042,7,142824,0.15,0.14548136263326486,418,0.31773138537464257,65.5168906337545,0
2054-06-11,46,21768,526,Employed,Associate,21,33492,48,Widowed,0,Own,585,0.2500350400519099,5,1,0.3224917309812569,0,Home,0,74,146,2716,1996,169871,14386,1814.0,0.7999033414669303,13,155485,0.15,0.14678913613517522,926,0.8329658213891952,91.20878286223467,0
2054-06-12,36,56989,631,Employed,Bachelor,11,8985,72,Married,3,Rent,241,0.13528118078367343,6,1,0.05074663531558722,0,Debt Consolidation,0,82,120,3383,1149,23678,9475,4749.083333333333,0.43532480561958914,56,14203,0.14958985,0.14400642399522853,187,0.09012265524925864,38.83987241095807,1
2054-06-13,40,32114,622,Employed,High School,17,25516,12,Married,0,Mortgage,1370,0.21962872926695115,3,2,0.5119262626891699,0,Other,0,80,79,2110,785,79960,4040,2676.1666666666665,0.9141149910715893,28,75920,0.15,0.15,2303,1.3724855203338109,105.20044981238124,0
2054-06-14,62,40601,558,Employed,High School,40,40002,48,Married,1,Mortgage,275,0.12786708159370627,6,1,0.0812787862367922,0,Auto,0,63,52,8347,169,18654,14923,3383.4166666666665,0.9572416331512602,90,3731,0.15,0.15,1113,0.41023620107879116,57.51610280647221,0
2054-06-15,32,28571,613,Self-Employed,Associate,11,14884,72,Divorced,0,Mortgage,910,0.022826767684114263,1,0,0.3822057330859963,0,Home,0,73,47,27135,1127,28262,5439,2380.9166666666665,0.6894149400423746,2,22823,0.15,0.15,314,0.5140877113156698,57.140124787242605,0
2054-06-16,42,59726,638,Employed,Bachelor,22,26024,48,Married,1,Own,325,0.12413088774794068,6,4,0.06529819509091518,0,Auto,1,79,1,1830,1323,5281,4224,4977.166666666667,0.8802995910284233,4,1057,0.14626023999999999,0.13601616055010063,705,0.20694504905736194,52.678813219766,0
2054-06-17,60,78422,434,Employed,Bachelor,37,24940,48,Married,2,Other,1520,0.5155981825814131,1,3,0.23258779424141185,0,Home,0,70,5,2955,4844,185178,10632,6535.166666666667,0.7265950789616309,8,174546,0.15,0.14702354207730906,690,0.338170411364158,85.2015246024392,0
2054-06-18,45,34152,599,Employed,High School,23,48427,36,Single,0,Mortgage,1375,0.46167110189821925,3,0,0.483134223471539,0,Home,0,96,111,5994,2343,219401,10402,2846.0,0.6613149634557902,57,208999,0.15,0.13593726061022346,1645,1.0611384399156711,99.29345999431023,0
2054-06-19,21,74982,621,Employed,Master,0,9514,36,Married,1,Mortgage,271,0.2786275387911632,6,2,0.04337040889813555,0,Auto,0,87,108,1283,506,28870,6541,6248.5,0.884947166340992,6,22329,0.15,0.15,329,0.09602304553092743,44.09620697204199,1
2054-06-20,48,61848,614,Employed,Master,25,53034,48,Single,0,Other,1420,0.12979312880414967,5,1,0.2755141637563058,0,Auto,0,75,95,4988,484,39443,12235,5154.0,0.7592167878644108,15,27208,0.15,0.15,1475,0.5616996507566938,62.94743702555388,0
2054-06-21,26,27583,462,Employed,Associate,0,6747,84,Single,0,Own,347,0.10166201979529159,2,1,0.15096254939636733,0,Other,0,65,92,1300,1801,14242,11393,2298.5833333333335,0.8391098124209163,7,2849,0.15,0.15,130,0.2075191240981764,70.8683703309843,0
2054-06-22,60,34578,612,Employed,Bachelor,35,5000,96,Widowed,0,Mortgage,638,0.4031954956556437,5,1,0.22141245878882526,0,Auto,0,64,106,6447,4595,79755,63804,2881.5,0.7606097375469922,5,15951,0.15,0.13720818829154344,86,0.2512580253340274,42.72949369278786,0
2054-06-23,31,30518,583,Unemployed,Associate,7,25270,12,Single,1,Other,1525,0.12594907770093536,0,2,0.5996461104921685,0,Auto,0,89,22,6033,157,652578,13938,2543.1666666666665,0.7715495999149626,18,638640,0.15,0.15,2280,1.4961661969984927,98.88306522323077,0
2054-06-24,80,88638,583,Employed,Master,60,9502,84,Single,2,Rent,1171,0.2361033692028339,3,3,0.1585324578623164,0,Auto,0,79,13,3543,4308,8855,7084,7386.5,0.7141069705388332,8,1771,0.15,0.15,183,0.18330738509442904,51.59938136946361,0
2054-06-25,61,18377,575,Employed,Bachelor,38,38652,48,Married,2,Rent,918,0.36981756077852057,2,2,0.5994449583718778,0,Auto,0,83,86,1835,1107,254337,28425,1531.4166666666667,0.7038043774447642,45,225912,0.15,0.14290438235422184,1061,1.2922675082984165,101.38301376454866,0
2054-06-26,31,67624,599,Employed,Doctorate,5,15673,108,Single,1,Mortgage,626,0.11615022762421583,3,1,0.11108482195670177,0,Education,0,42,46,1255,1978,85203,43438,5635.333333333333,0.709512594811589,1,41765,0.15,0.15,265,0.15810954690642376,27.85623862004099,0
2054-06-27,42,52637,531,Employed,High School,20,64741,48,Single,0,Mortgage,678,0.36289362814322035,2,1,0.15456807948781273,0,Auto,0,91,75,7288,3040,890019,28505,4386.416666666667,0.8799253203281564,19,861514,0.15,0.13666631037724067,1758,0.5553507988677165,82.0354246972056,0
2054-06-28,51,132169,624,Self-Employed,Associate,24,9958,24,Married,2,Own,477,0.051239679093295215,1,1,0.04330818875833213,0,Home,0,71,22,1593,807,58024,24334,11014.083333333334,0.8831558577725218,18,33690,0.15,0.1391904448733906,477,0.08661637751666426,32.64329557485625,1
2054-06-29,52,34963,595,Employed,Bachelor,28,17286,48,Married,0,Mortgage,995,0.6654110396706311,5,0,0.34150387552555556,0,Debt Consolidation,0,99,88,31324,6987,303414,13261,2913.5833333333335,0.7053585125502941,31,290153,0.15,0.14595129584523603,477,0.5052198037925807,72.96609064756777,0
2054-06-30,47,50017,571,Employed,Bachelor,24,48168,36,Married,1,Other,1929,0.3031496242914302,1,0,0.46280264709998603,0,Auto,0,55,46,1603,3167,13496,10796,4168.083333333333,0.8691791457069755,43,2700,0.15,0.15,1669,0.8632265029889838,79.81121124660915,0
2054-07-01,58,77891,606,Employed,Bachelor,37,28406,36,Married,3,Other,1030,0.46416821269297026,1,1,0.158683288184771,0,Auto,0,62,85,684,358,20569,6834,6490.916666666667,0.85567570826358,40,13735,0.15,0.15,984,0.3102797499069212,46.28803272269712,0
2054-07-02,40,51830,573,Employed,Master,14,14367,36,Married,0,Other,950,0.06406021427027436,7,2,0.21994983600231524,0,Home,0,85,118,2718,858,307375,25913,4319.166666666667,0.8471806866848837,15,281462,0.15,0.15,498,0.3352498552961605,64.32881254268119,0
2054-07-03,37,32390,603,Unemployed,Bachelor,16,9043,72,Divorced,0,Own,1619,0.2575297541807494,3,3,0.5998147576412474,0,Home,0,83,51,15817,5575,71723,1679,2699.1666666666665,0.9423538238259396,4,70044,0.15,0.15,191,0.6705773386847793,73.68691700519945,0
2054-07-04,37,22592,586,Employed,Bachelor,16,12788,48,Divorced,1,Mortgage,1129,0.17867264952073092,3,2,0.5996813031161473,0,Other,0,71,3,472,2540,14437,11549,1882.6666666666667,0.9216809212270285,1,2888,0.15,0.15,355,0.7882436260623229,78.24556889773528,0
2054-07-05,53,51787,565,Employed,Associate,34,14572,72,Married,1,Rent,543,0.32911396305369905,6,2,0.1258230830131114,0,Auto,0,78,46,3532,2524,120298,19211,4315.583333333333,0.6600280962454665,3,101087,0.15,0.1418936958254959,301,0.1955703168748914,53.23090654521335,0
2054-07-06,46,79199,642,Employed,Associate,22,10921,36,Married,2,Mortgage,1650,0.23076899917608992,3,1,0.2500031566055127,0,Home,1,87,90,308,1633,116078,24846,6599.916666666667,0.8599225256305705,2,91232,0.14410921,0.15,378,0.3072766070278665,61.73841491155942,0
2054-07-07,45,42323,589,Unemployed,Associate,21,47542,48,Married,2,Rent,919,0.22980771447297804,1,0,0.2605675401082154,0,Home,0,73,27,2188,5299,17388,8325,3526.9166666666665,0.5577775169890536,8,9063,0.15,0.15,1323,0.6356827257046996,69.77445973019155,0
2054-07-08,52,54659,572,Employed,Bachelor,29,17774,60,Married,5,Mortgage,167,0.4181005311938218,7,2,0.036663678442708424,0,Auto,0,68,81,8935,2074,87099,12929,4554.916666666667,0.736534282696008,0,74170,0.15,0.15,422,0.12931081798057042,46.794566734960505,0
2054-07-09,18,36059,618,Employed,Associate,0,26766,48,Married,2,Mortgage,508,0.403181935202221,0,1,0.16905626889264816,0,Debt Consolidation,0,71,148,45,2149,212844,138046,3004.9166666666665,0.6806174368193699,0,74798,0.15,0.15,744,0.4166504894755817,53.532807092771485,0
2054-07-10,46,49937,565,Employed,High School,22,100702,48,Married,3,Own,1317,0.23506034636487397,3,4,0.3164787632416845,0,Debt Consolidation,0,94,73,7572,597,143221,65708,4161.416666666667,0.8694642489839043,19,77513,0.15,0.14775920524806788,2791,0.9871638264212907,101.89264070355965,0
2054-07-11,44,40365,519,Employed,High School,22,17821,48,Single,0,Rent,847,0.04877114276555508,4,1,0.251802303976217,0,Education,0,67,59,2525,339,105629,84503,3363.75,0.6839345796758823,7,21126,0.15,0.14375512468975218,490,0.3974730583426236,66.09957092469382,0
2054-07-12,63,41258,626,Employed,Master,42,55630,84,Single,0,Rent,198,0.3179222875039733,2,0,0.05758883125696835,0,Auto,1,93,1,10414,1236,12664,10131,3438.1666666666665,0.6873585307088366,6,2533,0.15,0.14086691837234747,1045,0.3615298851131902,69.70128613998493,0
2054-07-13,22,31719,544,Employed,High School,3,21797,36,Married,3,Own,1261,0.0642920728482907,2,1,0.47706422018348627,0,Other,0,85,7,1264,602,34372,3938,2643.25,0.879316827070968,172,30434,0.15,0.15,755,0.7626974368674927,91.95406130219142,0
2054-07-14,62,31286,605,Employed,High School,40,20022,84,Single,0,Rent,432,0.10642456916683543,6,2,0.16569711692130668,0,Auto,0,94,4,4304,1010,62782,50225,2607.1666666666665,0.9768464829575368,46,12557,0.15,0.15,386,0.31375055935562235,58.90575996990821,0
2054-07-15,42,29875,564,Self-Employed,Associate,22,33622,24,Single,0,Mortgage,935,0.11050185113473589,2,1,0.37556485355648533,0,Home,0,89,27,868,283,127967,28090,2489.5833333333335,0.9022430781983819,7,99877,0.15,0.1378819047238765,1610,1.0222594142259414,100.44776359966853,0
2054-07-16,48,20792,588,Employed,High School,25,54433,48,Single,0,Rent,1039,0.4236704245644924,2,2,0.5996537129665256,0,Home,0,86,2,809,4736,92062,12306,1732.6666666666667,0.9153679077988197,13,79756,0.15,0.14950952132824907,1513,1.4728741823778375,102.04519184320054,0
2054-07-17,63,51821,565,Employed,Associate,41,65155,60,Married,2,Own,1430,0.21929098659735835,3,1,0.33113988537465505,0,Auto,0,85,24,8786,1822,318565,12916,4318.416666666667,0.7677863935920376,20,305649,0.15,0.15,1550,0.690067733158372,84.24105320124684,0
2054-07-18,49,27992,547,Employed,High School,27,14035,12,Widowed,0,Own,531,0.51899034151169,5,0,0.22763646756216063,0,Home,0,85,92,1019,3310,51684,18586,2332.6666666666665,0.8831882715812808,3,33098,0.15,0.1483957851207376,1265,0.7699342669334096,89.15530539846401,0
2054-07-19,47,29582,584,Employed,High School,22,14950,24,Single,0,Mortgage,493,0.09627101644143317,6,1,0.19998647826380908,0,Auto,0,86,78,5676,2851,29966,23972,2465.1666666666665,0.6054084277066437,0,5994,0.15,0.15,724,0.4936785883307417,70.99312439512462,0
2054-07-20,45,37412,568,Employed,Master,24,31728,12,Widowed,2,Other,533,0.2452113530000722,3,0,0.1709611889233401,0,Education,0,84,74,553,1606,168646,23415,3117.6666666666665,0.7010972008588738,44,145231,0.15,0.15,2863,1.0892761680744147,100.30356234253925,0
2054-07-21,35,73687,565,Employed,Bachelor,16,40324,84,Single,0,Rent,309,0.13056191108434845,2,2,0.05032095213538345,0,Home,0,94,1,10321,951,37589,30071,6140.583333333333,0.8196165001666658,14,7518,0.15,0.1364075212600856,747,0.17197063254033956,62.927171924331624,0
2054-07-22,41,26992,585,Employed,High School,19,31100,48,Married,2,Other,1349,0.1665014919993176,4,1,0.5997332542975696,0,Debt Consolidation,0,85,22,2592,299,157145,19192,2249.3333333333335,0.9452874857960681,133,137953,0.15,0.15,865,0.9842916419679905,93.3731862624063,0
2054-07-23,32,30272,594,Employed,Bachelor,11,39004,60,Single,1,Mortgage,948,0.29244153971792,5,0,0.3757928118393235,0,Debt Consolidation,0,59,129,939,306,25749,9838,2522.6666666666665,0.8293632828619454,3,15911,0.15,0.15,927,0.7432610993657506,65.69805640679404,0
2054-07-24,41,20847,498,Employed,Bachelor,18,78218,48,Divorced,2,Rent,315,0.4568915491810225,3,2,0.18132105338897683,0,Home,1,72,37,5460,1450,72394,36527,1737.25,0.9419326654757849,46,35867,0.15,0.14061892162828135,2139,1.4125773492588862,100.17003903198831,0
2054-07-25,18,82737,620,Unemployed,Bachelor,0,12703,36,Married,0,Mortgage,663,0.46865844576378535,3,2,0.09616012183182857,0,Other,0,91,17,257,313,24106,5352,6894.75,0.5933174386738493,20,18754,0.15,0.15,440,0.15997679393741615,49.282592955814316,0
2054-07-26,47,20228,614,Employed,Associate,24,36383,108,Divorced,1,Own,886,0.6089891488252106,1,2,0.5256080680245204,0,Home,0,94,93,468,1589,18480,1698,1685.6666666666667,0.6863999991138853,12,16782,0.15,0.1411441560131836,596,0.8791773778920308,88.2348545325526,0
2054-07-27,40,37889,528,Employed,High School,19,82622,36,Widowed,2,Other,778,0.06766051164129766,2,0,0.24640396948982554,0,Debt Consolidation,0,82,89,1848,2384,122806,2473,3157.4166666666665,0.8815574040074737,0,120333,0.15,0.14494535808830059,2843,1.1468236163530312,97.06376133934256,0
2054-07-28,37,65572,641,Employed,Bachelor,16,12332,84,Married,2,Rent,2001,0.4612704185096796,4,1,0.3661928872079546,0,Other,0,95,100,6101,972,7073,5658,5464.333333333333,0.8381767582014149,30,1415,0.14462332,0.14406085456021034,233,0.4088330384920393,60.174630571282634,1
2054-07-29,44,34292,566,Unemployed,Associate,20,41262,60,Divorced,1,Mortgage,596,0.5215280849730466,2,0,0.2085617636766593,0,Education,0,66,68,3853,2653,37515,28055,2857.6666666666665,0.831398633801144,28,9460,0.15,0.14753319024560105,976,0.5500991484894436,66.01159344592476,0
2054-07-30,23,29919,541,Employed,High School,1,13221,96,Single,0,Rent,337,0.5048414734753311,2,2,0.13516494535245163,0,Debt Consolidation,0,54,75,3567,2410,416600,975,2493.25,0.7490131996517844,24,415625,0.15,0.14652129868867705,234,0.22901834954376818,46.09627373478923,0
2054-07-31,67,73903,565,Employed,Associate,47,15542,24,Divorced,0,Own,750,0.44468765695025086,5,3,0.1217812538056642,0,Home,1,88,150,4820,3178,38108,10144,6158.583333333333,0.849249898413758,39,27964,0.15,0.15,753,0.24404963262655102,69.76656556139643,0
2054-08-01,40,74960,523,Employed,Bachelor,19,17153,72,Married,2,Rent,809,0.36467448024743804,3,1,0.12950907150480256,0,Auto,0,99,89,1081,270,91965,5285,6246.666666666667,0.5367034763945274,5,86680,0.15,0.15,362,0.1874599786552828,74.80433612715083,0
2054-08-02,40,54682,523,Employed,Associate,18,29141,12,Single,1,Rent,859,0.2879007984355186,3,0,0.18850810138619656,0,Home,0,60,100,42897,622,43519,11123,4556.833333333333,0.905005531938225,20,32396,0.15,0.15,2630,0.765663289565122,82.94441188535009,0
2054-08-03,29,24000,540,Employed,High School,9,38714,24,Married,0,Mortgage,591,0.06800628016042694,2,4,0.2955,0,Home,0,67,1,7936,499,154052,5370,2000.0,0.9481809558749178,42,148682,0.15,0.14477882855312268,1867,1.229,96.84906714380965,0
2054-08-04,42,47706,649,Employed,Master,20,24006,24,Widowed,3,Rent,330,0.5311237837212193,4,1,0.08300842661300466,0,Other,0,63,24,539,4087,29400,12933,3975.5,0.6529393869927499,2,16467,0.14074006,0.14461682328908856,1157,0.3740410011319331,36.79810075234866,0
2054-08-05,60,204096,628,Self-Employed,Master,38,9344,12,Married,1,Rent,844,0.12562667088253424,4,0,0.04962370649106303,0,Home,0,70,48,2615,1535,327683,31917,17008.0,0.6845300048723603,12,295766,0.15,0.15,843,0.09918861712135466,31.577384899263482,1
2054-08-06,55,86304,603,Employed,Associate,34,18684,72,Single,0,Mortgage,1652,0.2927565275793101,2,4,0.2296996662958843,0,Debt Consolidation,0,83,105,11647,504,87304,50109,7192.0,0.583777157962275,30,37195,0.15,0.14834978275438812,393,0.28434371523915464,56.37742988222276,0
2054-08-07,53,33137,541,Employed,Associate,29,17009,96,Single,0,Mortgage,430,0.6973923133881783,5,1,0.15571717415577754,1,Debt Consolidation,0,58,88,3233,3220,16936,13548,2761.4166666666665,0.8012703444149513,15,3388,0.15,0.14579211732508196,301,0.2647191960648218,86.79330701719775,0
2054-08-08,49,66487,638,Employed,Bachelor,29,7233,36,Single,0,Rent,1069,0.4328884545179987,3,0,0.19293997322784906,0,Debt Consolidation,1,41,47,7217,1496,18076,9044,5540.583333333333,0.867683903601193,68,9032,0.14607233,0.15,250,0.23806157594717767,34.74257618332643,0
2054-08-09,37,35930,621,Self-Employed,High School,12,13356,24,Married,2,Rent,127,0.3467362437423612,2,0,0.04241580851655998,0,Home,0,53,126,4894,1915,7103,5682,2994.1666666666665,0.7911773724695613,4,1421,0.15,0.15,647,0.25850264403005846,33.88692786268389,0
2054-08-10,23,36060,556,Unemployed,Bachelor,1,14297,36,Married,3,Mortgage,991,0.4225349517247417,4,1,0.329783693843594,0,Home,0,80,92,11896,2789,29124,15879,3005.0,0.7994019675212798,4,13245,0.15,0.15,495,0.4945091514143095,72.17125510264555,0
2054-08-11,39,116770,529,Employed,Bachelor,18,18095,36,Married,1,Mortgage,805,0.29760367760604917,4,4,0.08272672775541663,0,Education,0,90,82,533,1615,34333,26581,9730.833333333334,0.8220224811246584,25,7752,0.15,0.14571236118284056,623,0.14675002140960863,66.63658591686414,0
2054-08-12,38,36141,588,Employed,Associate,14,16437,84,Single,0,Mortgage,999,0.429609611359838,3,1,0.3317008383829999,0,Auto,0,90,75,11732,642,15536,12428,3011.75,0.7766155831313142,22,3108,0.15,0.14909422509268078,316,0.43662322569934425,69.54352440664584,0
2054-08-13,55,37434,525,Employed,High School,32,38504,36,Single,1,Own,354,0.3798989323064401,3,0,0.11347972431479404,0,Auto,0,87,51,613,2254,20006,16004,3119.5,0.8644091839870006,37,4002,0.15,0.15,1334,0.5411123577496394,86.18385967660568,0
2054-08-14,46,51678,570,Employed,High School,22,15567,36,Married,2,Rent,538,0.1371467500301118,2,0,0.12492743527226285,0,Home,0,86,57,3994,186,155446,72975,4306.5,0.5163529364220948,22,82471,0.15,0.15,539,0.2500870776732846,59.49977343132235,0
2054-08-15,62,41821,499,Employed,Bachelor,44,19307,36,Married,2,Rent,338,0.3271299304405049,5,0,0.09698476841778053,0,Auto,0,71,58,370,1200,60018,19476,3485.0833333333335,0.8687798658285991,11,40542,0.15,0.14880327459864065,668,0.2886588077759977,69.37472347447498,0
2054-08-16,57,30333,571,Employed,High School,33,11772,48,Married,2,Rent,212,0.46978702475464806,1,2,0.08386905350608248,0,Auto,0,91,111,8987,2377,39546,31636,2527.75,0.7742709289248605,115,7910,0.15,0.14955112086658007,327,0.2132331124517852,63.795924977993046,0
2054-08-17,36,80589,572,Employed,Associate,15,27811,48,Divorced,2,Mortgage,1268,0.43448906904711215,1,0,0.1888098872054499,0,Debt Consolidation,0,80,22,1432,1005,25968,4817,6715.75,0.7250051997748427,27,21151,0.15,0.15,774,0.3040613483229721,61.678040011840814,0
2054-08-18,18,29298,475,Employed,Associate,0,5600,60,Single,0,Own,474,0.11317693505461851,8,1,0.1941429449109154,1,Home,0,79,26,1867,424,9384,7507,2441.5,0.7664484291441923,7,1877,0.15,0.14197943052786,130,0.24738890026622978,100.0781449700572,0
2054-08-19,60,28000,505,Employed,High School,38,36703,12,Married,1,Other,1400,0.25891180471921194,2,0,0.6,0,Education,1,84,33,4752,9891,99752,6748,2333.3333333333335,0.7049984029050954,2,93004,0.15,0.15,3312,2.0,101.43253638856159,0
2054-08-20,59,65417,610,Employed,Bachelor,34,30699,60,Divorced,1,Own,1945,0.2599666917448907,5,0,0.35678799088921836,0,Other,0,92,38,662,1498,51802,6179,5451.416666666667,0.8260980660538735,32,45623,0.15,0.15,730,0.4906981365700047,66.16452830195422,0
2054-08-21,24,35132,601,Employed,Associate,5,16952,12,Married,3,Mortgage,754,0.20286370985046503,3,1,0.2575429807582831,0,Auto,0,98,50,9229,914,41364,3710,2927.6666666666665,0.6897221882628611,18,37654,0.15,0.15,1530,0.7801434589547991,90.12306372492675,0
2054-08-22,61,118331,609,Employed,Bachelor,35,39573,24,Single,0,Own,326,0.18496208790433358,4,0,0.03305980681309209,0,Auto,1,76,42,3728,4328,91678,73342,9860.916666666666,0.6573857721837831,67,18336,0.15,0.14014065661383196,1900,0.22573966247221777,56.02477827326976,0
2054-08-23,46,59005,506,Employed,High School,22,34602,48,Single,0,Own,231,0.6904088075455711,5,2,0.0469790695703754,0,Home,0,78,34,3838,237,92659,11773,4917.083333333333,0.6593787216754564,35,80886,0.15,0.15,962,0.2426235064825015,70.94583601971756,0
2054-08-24,44,37416,627,Employed,High School,21,12495,60,Single,1,Mortgage,569,0.5202085344022896,1,3,0.18248877485567672,0,Home,0,83,13,2366,2656,5287,3549,3118.0,0.9397334864235858,7,1738,0.15,0.15,297,0.2777421423989737,49.53829622918749,0
2054-08-25,62,175458,529,Employed,Master,42,12077,36,Married,4,Rent,1432,0.34287782524255334,1,0,0.09793796806073249,0,Home,0,56,40,3077,448,48240,38592,14621.5,0.9296915152787505,21,9648,0.15,0.14544686281603225,415,0.12632082891632185,49.663195626371234,0
2054-08-26,59,121552,511,Employed,Bachelor,40,29552,12,Married,1,Mortgage,817,0.17195050049736038,5,1,0.08065683822561537,0,Home,0,69,63,2492,1539,42793,34234,10129.333333333334,0.7778009873763373,1,8559,0.15,0.15,2667,0.3439515598262472,71.95362435853544,0
2054-08-27,50,67407,614,Employed,Bachelor,29,14757,84,Married,4,Rent,716,0.43299716584476095,1,0,0.12746450665361164,1,Home,0,76,64,3763,1504,59419,43983,5617.25,0.66866509091921,7,15436,0.15,0.13699626288270816,274,0.17624282344563622,73.43625177572387,0
2054-08-28,48,23055,611,Employed,High School,24,8764,24,Married,1,Mortgage,955,0.03882024246912426,7,0,0.4970722186076773,0,Home,0,67,81,1474,3113,43893,5333,1921.25,0.8526613804530213,0,38560,0.15,0.13984590093363897,420,0.715679895901106,64.21163490165297,0
2054-08-29,50,90857,548,Employed,High School,28,20283,36,Married,0,Rent,229,0.6023055589431849,2,2,0.03024533057441914,0,Home,0,93,24,2436,7358,89674,7398,7571.416666666667,0.8330178608197539,0,82276,0.15,0.15,703,0.12309453316750497,60.2551944588362,0
2054-08-30,36,83412,589,Employed,Bachelor,12,48381,72,Married,1,Mortgage,892,0.3513444149765153,3,0,0.12832685944468422,0,Auto,1,59,102,2793,1152,97020,1102,6951.0,0.7228771087051862,18,95918,0.15,0.15,1023,0.2754999280679039,53.26163149283488,0
2054-08-31,41,32257,635,Employed,Master,21,30119,12,Married,3,Rent,375,0.3892070855986133,7,0,0.1395046036519205,0,Debt Consolidation,0,77,48,2737,1051,130109,90028,2688.0833333333335,0.7056858153878557,7,40081,0.14780119,0.15,2718,1.1506339709210402,88.91797023940588,0
2054-09-01,30,35247,597,Employed,Master,7,41417,24,Single,3,Mortgage,240,0.2639133407961756,2,3,0.08170908162396799,0,Home,0,91,75,109,1481,27609,22087,2937.25,0.8654875290662807,7,5522,0.15,0.15,2008,0.7653417312111669,81.91818449287197,0
2054-09-02,37,26496,587,Employed,Master,12,77168,48,Single,0,Mortgage,426,0.07491766854507957,1,0,0.19293478260869565,0,Auto,0,84,72,12607,3415,35137,16895,2208.0,0.7511816662515115,8,18242,0.15,0.15,2147,1.1653079710144927,97.58907927160394,0
2054-09-03,37,18000,606,Employed,High School,12,26774,48,Married,1,Rent,900,0.2677575491291971,2,0,0.6,0,Home,0,94,1,4941,289,62072,6470,1500.0,0.4583592736618783,4,55602,0.15,0.15,745,1.0966666666666667,103.22909245553113,0
2054-09-04,33,98904,651,Employed,Master,13,5067,96,Married,5,Mortgage,927,0.2633918445391745,3,2,0.11247270080077651,0,Education,0,87,21,1104,2636,65515,27485,8242.0,0.8158961668353529,14,38030,0.13955067000000002,0.1474960611647363,90,0.12339238049017229,36.95377623571816,1
2054-09-05,43,61830,607,Employed,Master,21,20886,60,Married,3,Other,679,0.36087789279981985,2,4,0.13178068898592915,0,Auto,0,75,71,10239,1835,57374,27731,5152.5,0.7085398338001085,18,29643,0.15,0.14383326204175498,490,0.22688015526443475,47.44962168732265,0
